name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,label
Boise,10/15/21,18.4,4.9,10.6,18.4,1.4,9.1,-2.9,41.7,0,0,0,,0,0,27.7,23.9,128.7,1025.8,9.4,16,183.5,15.7,7,,2021-10-15T07:59:23,2021-10-15T19:00:49,0.37,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO",0
Boise,10/16/21,22.8,3.4,12.6,22.8,1.9,12.1,-2.9,38.3,0,0,0,,0,0,53.6,30,122.5,1022.1,0,16,183.7,15.7,7,,2021-10-16T08:00:37,2021-10-16T18:59:10,0.42,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO",0
Boise,10/17/21,23.8,6.2,14.6,23.8,4.7,13.8,-3.7,32.4,0,0,0,,0,0,51.8,33.3,134.1,1008.4,0,16,165.9,14.4,7,,2021-10-17T08:01:51,2021-10-17T18:57:32,0.45,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,10/18/21,16.7,9.4,13.2,16.7,9.4,13.2,-1,38.2,0,0,0,,0,0,,11.2,253.4,1004.1,18.6,16,84.5,7.3,5,,2021-10-18T08:03:05,2021-10-18T18:55:55,0.48,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO",0
Boise,10/19/21,18.3,3.8,11.4,18.3,1.9,11.2,0.8,50.9,0,0,0,,0,0,,16.7,181.8,1013.1,2.2,16,161,14.1,6,,2021-10-19T08:04:20,2021-10-19T18:54:18,0.49,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,10/20/21,20,12.8,15.6,20,12.8,15.6,0.9,37.6,0,0,0,,0,0,50,27.9,138.1,1014.7,53.1,16,78.5,6.8,4,,2021-10-20T08:05:35,2021-10-20T18:52:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,10/21/21,23.9,11.6,17.6,23.9,11.6,17.6,2.3,37.7,0,0,0,,0,0,42.5,32.1,137.6,1017.3,26.5,16,163.5,14.1,7,,2021-10-21T08:06:50,2021-10-21T18:51:08,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,10/22/21,21.1,7.2,15.2,21.1,5.4,14.8,3.3,51.1,9.7,100,33.33,rain,0,0,70,35.7,168.8,1008.7,69.4,14.1,28.3,2.4,2,,2021-10-22T08:08:06,2021-10-22T18:49:35,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",1
Boise,10/23/21,12.2,6.1,9.3,12.2,4.6,8.4,5.1,76.2,0.24,100,16.67,rain,0,0,,12.8,115.1,1009.8,81.7,16,56.1,4.8,3,,2021-10-23T08:09:22,2021-10-23T18:48:02,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",1
Boise,10/24/21,12.8,8.3,10.3,12.8,5.1,8.6,6.5,77.2,12.32,100,58.33,rain,0,0,60.9,40.5,117,1002.5,93.9,14.7,16.1,1.4,1,,2021-10-24T08:10:38,2021-10-24T18:46:31,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",1
Boise,10/25/21,11.7,6.1,9.5,11.7,5.2,8.4,7.1,85.3,10.17,100,62.5,rain,0,0,42.5,21.8,111.3,1002.4,86.3,15.5,23.5,1.8,1,,2021-10-25T08:11:55,2021-10-25T18:45:01,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",1
Boise,10/26/21,11.7,4.3,7.8,11.7,2.5,6.5,4,78,0.82,100,12.5,rain,0,0,,25.5,149.1,1014.4,80.9,15.8,77.7,6.9,4,,2021-10-26T08:13:12,2021-10-26T18:43:32,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",1
Boise,10/27/21,15.7,8.3,11.4,15.7,5.7,10.4,4.5,64.4,0,0,0,,0,0,31.7,22.3,207.5,1022,92,15.9,120.5,10.2,5,,2021-10-27T08:14:29,2021-10-27T18:42:05,0.69,Overcast,Cloudy skies throughout the day.,cloudy,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,10/28/21,20.7,9.9,14.3,20.7,8.7,14.2,6,58.6,0,0,0,,0,0,27.7,22.2,120,1024.3,57.6,16,125.6,10.9,6,,2021-10-28T08:15:46,2021-10-28T18:40:38,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,10/29/21,21.1,10,14.9,21.1,7.7,14.7,6.5,59.5,0,0,0,,0,0,,28.5,182,1015.3,6.2,16,126.5,10.9,5,,2021-10-29T08:17:04,2021-10-29T18:39:13,0.79,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,10/30/21,15,5.7,10,15,4.6,9.6,5.4,73.9,0,0,0,,0,0,,14.9,291.4,1016.2,45.4,16,100.4,8.7,5,,2021-10-30T08:18:21,2021-10-30T18:37:50,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,10/31/21,13.3,5,8.8,13.3,2.8,8.3,3.5,70.4,0,0,0,,0,0,,11.1,235.7,1015.5,34.2,16,93.2,8,6,,2021-10-31T08:19:39,2021-10-31T18:36:28,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,11/1/21,12.8,4.9,8.8,12.8,3.9,8,5.8,82,3.47,100,29.17,rain,0,0,27.7,22.2,143.4,1018.1,45.2,14.2,51.3,4.4,3,,2021-11-01T08:20:58,2021-11-01T18:35:07,0.93,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",1
Boise,11/2/21,15.6,8.8,11,15.6,7.8,10.7,7.7,81.4,0.8,100,8.33,rain,0,0,,9.4,224.4,1023.6,44.9,14.6,130,11.2,5,,2021-11-02T08:22:16,2021-11-02T18:33:48,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",1
Boise,11/3/21,18.3,6.1,11.2,18.3,4.2,10.6,5.2,68.4,0,0,0,,0,0,35.3,23.8,105.3,1023.3,0.6,15.9,132,11.3,5,,2021-11-03T08:23:35,2021-11-03T18:32:30,0.99,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,11/4/21,16.7,8.9,13.1,16.7,6.1,12.8,5.2,59.2,0.79,100,8.33,rain,0,0,63,36.4,160.3,1013.5,53.4,16,53.3,4.5,4,,2021-11-04T08:24:53,2021-11-04T18:31:14,1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO",1
Boise,11/5/21,17.2,5.6,11.8,17.2,3.6,10.9,1.6,53.2,0,0,0,,0,0,69,35.1,163.9,1016.6,21.6,16,96.2,8.2,5,,2021-11-05T08:26:12,2021-11-05T18:29:59,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,11/6/21,14.3,8.4,11.1,14.3,7.7,10.9,3,58.9,0.49,100,4.17,rain,0,0,38.9,20.5,189.7,1014.9,82,16,62.3,5.4,4,,2021-11-06T08:27:31,2021-11-06T18:28:46,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",1
Boise,11/7/21,10,1.6,6.4,8.4,-1.3,5.1,-0.9,61.7,0,0,0,,0,0,,14.6,205.6,1021.4,50.5,16,115.1,10.3,6,,2021-11-07T07:28:49,2021-11-07T17:27:35,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,11/8/21,10,1,4.5,7.9,-3.6,1.2,-4.9,51.7,0,0,0,,0,0,37.1,23,133.3,1022.1,0.1,16,117.1,10,5,,2021-11-08T07:30:08,2021-11-08T17:26:25,0.09,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,11/9/21,10,2.9,6.9,8.4,-2.1,4.2,3.2,78.1,10.33,100,37.5,rain,0,0,53.6,31.6,154.7,1015.8,60,14.3,33.1,2.8,3,,2021-11-09T07:31:27,2021-11-09T17:25:18,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",1
Boise,11/10/21,10,1.7,5.4,10,0.2,4.3,-0.2,70,0,0,0,,0,0,,16.4,228.1,1026.6,29.7,16,108.3,9.3,5,,2021-11-10T07:32:46,2021-11-10T17:24:12,0.19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,11/11/21,9.4,5.6,7.2,9.4,2.3,5.6,2.9,75,0.3,100,8.33,rain,0,0,,18.1,205.6,1027.5,99.6,15.6,37.9,3.2,2,,2021-11-11T07:34:04,2021-11-11T17:23:08,0.25,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",1
Boise,11/12/21,16.1,5,9.1,16.1,4.7,8.8,6.2,82.6,0,0,0,,0,0,,10.9,210.2,1026.9,31.6,11.2,106,9.1,4,,2021-11-12T07:35:23,2021-11-12T17:22:05,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,11/13/21,16.2,6.1,10.3,16.2,4.6,9.5,6.4,78.7,0.29,100,4.17,rain,0,0,,16.4,194.4,1025.8,27.2,11.1,105.2,9.2,5,,2021-11-13T07:36:41,2021-11-13T17:21:05,0.35,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KBOI,KEUL,72681524106,TT289,LLAI1,72681394195,72681024131,KMUO",1
Boise,11/14/21,17.2,8.8,11.5,17.2,5.9,10.7,5.7,68.2,0,0,0,,0,0,,20.2,131,1022,21.8,16,53.9,4.6,2,,2021-11-14T07:37:59,2021-11-14T17:20:07,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,11/15/21,15.7,7.8,12.2,15.7,5.7,11.7,3.7,57,0,0,0,,0,0,53.5,29.3,154.7,1014.9,16.2,16,47.4,4.2,2,,2021-11-15T07:39:17,2021-11-15T17:19:10,0.43,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,11/16/21,13.4,-0.7,5.7,13.4,-5.1,2,-4.4,49.3,0,0,0,,0,0,55.4,38.5,311.8,1021.7,18.5,16,119.8,10.2,5,,2021-11-16T07:40:35,2021-11-16T17:18:16,0.46,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO",0
Boise,11/17/21,6.2,-5,0.5,3,-7.5,-2,-7.2,59,0,0,0,,0,0,,20.3,182.1,1030.5,0,16,117.7,10.1,5,,2021-11-17T07:41:52,2021-11-17T17:17:23,0.48,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,11/18/21,7.8,0,3.6,7.2,-5.3,1.1,-6.3,49.2,1.08,100,8.33,rain,0,0,44.6,24,109.7,1022.4,49.1,15.9,36.9,3.3,2,,2021-11-18T07:43:08,2021-11-18T17:16:33,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",1
Boise,11/19/21,12.1,5.6,7.4,12.1,1.3,5.2,4.1,79.9,5.81,100,29.17,rain,0,0,51.4,27.3,157.2,1018.7,96.6,15.3,67.1,5.7,3,,2021-11-19T07:44:25,2021-11-19T17:15:45,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",1
Boise,11/20/21,8.3,0.6,4,5.7,-1.8,1.9,0.1,76.3,0,0,0,,0,0,38.9,16.8,294.2,1029.1,23.2,16,107.9,9.3,5,,2021-11-20T07:45:40,2021-11-20T17:14:59,0.51,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,11/21/21,7.9,-1.2,2.9,7.2,-4.4,-0.1,-1.3,74.5,0,0,0,,0,0,,22.2,140,1035.2,0,16,97.3,8.4,5,,2021-11-21T07:46:55,2021-11-21T17:14:15,0.52,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,11/22/21,9.9,-1.7,2.8,9.9,-3.4,1.5,-2.3,70.9,0,0,0,,0,0,,21.8,197.1,1026.2,0.2,15.3,104.9,9.1,5,,2021-11-22T07:48:10,2021-11-22T17:13:34,0.54,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,11/23/21,6.2,-2.8,1.4,4.6,-7,-1.1,-1.6,80.9,2.09,100,16.67,"rain,snow",0,0,37.1,18.2,223.5,1017,55.6,12.8,29.5,2.7,2,,2021-11-23T07:49:24,2021-11-23T17:12:54,0.57,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",1
Boise,11/24/21,6.2,-1.7,1.3,4.7,-4.5,-0.8,-3.4,72,0,0,0,,0,0,,12.8,243.8,1031.8,13.9,16,104.4,9,5,,2021-11-24T07:50:37,2021-11-24T17:12:17,0.61,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,11/25/21,8.8,-3.4,2.6,7.3,-7.1,-0.3,-4.1,63.2,0,0,0,,0,0,,20.4,158,1034.7,2.1,16,91.8,8,4,,2021-11-25T07:51:49,2021-11-25T17:11:43,0.66,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,11/26/21,6.2,0,3.1,4.7,-2.4,1.7,-1.9,70.1,0,0,0,,0,0,,14.6,219.4,1027.6,55.2,16,41.7,3.6,2,,2021-11-26T07:53:01,2021-11-26T17:11:10,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,11/27/21,10,0.6,4.2,10,-1.9,3.4,0,75.2,0,0,0,,0,0,,14.6,146.3,1026.7,56.7,16,65.8,5.6,3,,2021-11-27T07:54:11,2021-11-27T17:10:40,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,11/28/21,12.8,0.6,4.8,12.8,-2.4,4.1,0.9,77.1,0,0,0,,0,0,,11.3,134.5,1027.5,1.2,14.7,87.4,7.4,4,,2021-11-28T07:55:21,2021-11-28T17:10:13,0.81,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,11/29/21,11.6,-0.1,4.1,11.6,-1.3,3.5,1,81,0,0,0,,0,0,,23.9,160.5,1026.7,3.5,10.8,94.5,8.1,4,,2021-11-29T07:56:29,2021-11-29T17:09:48,0.86,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,11/30/21,10,0.6,4.3,9.1,-2.3,2.9,0.7,78.2,0,0,0,,0,0,,20.2,180,1029.2,23.4,14.5,69.3,6,4,,2021-11-30T07:57:37,2021-11-30T17:09:25,0.91,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,12/1/21,12.8,0.6,6,12.8,-1.1,4.8,1.8,76.3,0,0,0,,0,0,,18.1,175.2,1028.5,12.3,12.5,85.6,7.4,4,,2021-12-01T07:58:43,2021-12-01T17:09:05,0.95,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,12/2/21,11.1,0,5,11.1,-0.7,4.1,1.6,79.3,0,0,0,,0,0,,14.5,215.3,1023.4,0.5,12.8,93.8,8,4,,2021-12-02T07:59:48,2021-12-02T17:08:47,0.98,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,12/3/21,11,-0.1,4.1,11,-1.8,3.6,1.1,81.4,0,0,0,,0,0,,5.5,164.5,1023.1,2.9,13,93.2,8,4,,2021-12-03T08:00:52,2021-12-03T17:08:31,1,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,12/4/21,11,-1.6,3.4,11,-4.4,2.4,0.3,81.2,0,0,0,,0,0,,10.9,136,1020.5,5.1,11,68.3,6.1,4,,2021-12-04T08:01:54,2021-12-04T17:08:19,0,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,12/5/21,9.3,0,4.4,6.1,-2.6,1.7,-2.4,63.4,0,0,0,,0,0,55.4,29.6,295.8,1025,17,15.9,92.5,7.9,4,,2021-12-05T08:02:56,2021-12-05T17:08:08,0.01,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,12/6/21,3.3,-0.7,1.3,2.8,-3.5,-0.3,-1.8,80.3,5.89,100,45.83,"rain,snow",0,0,,11.1,144.3,1022.3,89.1,12.9,19.8,1.8,1,,2021-12-06T08:03:55,2021-12-06T17:08:00,0.04,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",1
Boise,12/7/21,5.6,0.7,2.7,5.6,-1.8,1.2,1.5,92,0.49,100,4.17,"rain,snow",0,0,,12.9,229.4,1019.8,85.6,5,28.9,2.4,1,,2021-12-07T08:04:53,2021-12-07T17:07:55,0.07,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",1
Boise,12/8/21,9.3,-0.6,3.1,7.3,-4.3,0.8,0.9,86.3,0,0,0,,0,0,38.9,16.4,236.3,1012.3,74.6,7.5,54,4.8,3,,2021-12-08T08:05:50,2021-12-08T17:07:52,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,12/9/21,2.9,-1.1,0.8,-1.1,-4.4,-2.9,-5,66.5,0,0,0,,0.6,0.2,44.6,27.7,251,1012.4,83.5,15.9,65.5,5.7,4,,2021-12-09T08:06:44,2021-12-09T17:07:52,0.17,Partially cloudy,Partly cloudy throughout the day.,snow,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,12/10/21,2.9,-6.1,-0.7,2.9,-8.5,-3.2,-5.2,72.9,1.04,100,8.33,"rain,snow",0.4,0.7,35.3,18.2,180.5,1021,80,15.4,57.5,4.9,3,,2021-12-10T08:07:37,2021-12-10T17:07:55,0.22,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",1
Boise,12/11/21,5,1.1,2.7,5,-5.2,-2.6,-5,57.9,0,0,0,,0,0.1,60.8,34.9,111.8,1017.3,87.4,15.8,25.6,2.1,2,,2021-12-11T08:08:29,2021-12-11T17:07:59,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,12/12/21,10,3.3,6.3,6.9,-1.4,2.7,0.1,65.4,1.45,100,20.83,rain,0,0,48.1,29.4,134.5,1008.1,97,16,81.2,6.9,5,,2021-12-12T08:09:18,2021-12-12T17:08:07,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",1
Boise,12/13/21,11.2,5,9.1,11.2,2.9,7,-0.2,53.7,0.31,100,12.5,rain,0.6,0.2,70.2,47.7,123.9,1002.7,56.6,16,42,3.6,2,,2021-12-13T08:10:06,2021-12-13T17:08:17,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",1
Boise,12/14/21,10,-2.1,1.9,5.9,-7,-2.3,-1.9,77.6,5.55,100,29.17,"rain,snow",0.4,0.9,61.9,42.1,282.8,1003.9,83.7,11.9,16.3,1.4,1,,2021-12-14T08:10:52,2021-12-14T17:08:29,0.41,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",1
Boise,12/15/21,0,-7.1,-2.6,-5.7,-10.9,-7.4,-6.9,72.8,0.29,100,4.17,"rain,snow",0.6,1,44.6,34.9,152.6,1016.3,53.7,14.9,45,4.1,2,,2021-12-15T08:11:35,2021-12-15T17:08:44,0.44,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",1
Boise,12/16/21,1.7,-1.1,0.2,-1.2,-7.1,-3.8,-2,85,1.36,100,16.67,"rain,snow",0.4,1.4,46.4,27.9,127.3,1014.9,99.5,12.7,42.9,3.7,2,,2021-12-16T08:12:17,2021-12-16T17:09:01,0.47,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",1
Boise,12/17/21,2.9,-3.3,0.3,2.9,-7.5,-2.5,-3.1,78.9,0,0,0,,0.4,0.9,,18.3,250.1,1025.6,70.9,16,72.5,6.2,4,,2021-12-17T08:12:57,2021-12-17T17:09:21,0.49,Partially cloudy,Partly cloudy throughout the day.,snow,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,12/18/21,1.7,-3.3,-1,-0.7,-8.8,-5.7,-5.8,69.9,0,0,0,,0,0.1,,27.5,147.5,1026.4,64.1,16,51.5,4.5,2,,2021-12-18T08:13:34,2021-12-18T17:09:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,12/19/21,2.2,-2.8,-0.3,1.2,-7.4,-2.3,-3.8,77,0.29,100,4.17,"rain,snow",0,0,48.2,16.5,136.3,1018,65.4,15.9,26,2.3,1,,2021-12-19T08:14:10,2021-12-19T17:10:08,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",1
Boise,12/20/21,9.9,-0.1,4.1,8.2,-2.2,2.3,-0.9,72,0,0,0,,0,0,,22,166.1,1019.8,68.4,15.7,69.5,5.9,4,,2021-12-20T08:14:43,2021-12-20T17:10:35,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,12/21/21,5,-3.9,0.6,4.9,-6.5,-0.6,-2.5,80.2,0,0,0,,0,0,,9.3,151.5,1022.2,1.7,13.2,76.2,6.3,3,,2021-12-21T08:15:14,2021-12-21T17:11:04,0.53,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,12/22/21,7.9,-0.7,4.1,4.1,-3.3,0.3,0,75.4,0.78,100,8.33,rain,0,0,,29.5,110.1,1013.9,64.1,15.4,44.4,3.7,2,,2021-12-22T08:15:43,2021-12-22T17:11:36,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",1
Boise,12/23/21,7.8,1.2,6,5.3,-1.9,3.3,1.9,75.7,4.3,100,20.83,"rain,snow",2.1,0.7,35.3,24.1,152.1,1001.5,77.1,15.4,27.1,2.3,2,,2021-12-23T08:16:09,2021-12-23T17:12:10,0.59,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KBOI,KEUL,72681524106,BOII,TT289,LLAI1,72681394195,72681024131,KMUO",1
Boise,12/24/21,2.2,-2.1,0.3,-1,-6.7,-3.8,-2,84.6,5.12,100,29.17,"rain,snow",1.3,2.8,69.7,29.6,145.4,1000.1,60.6,12.2,72.7,6.2,4,,2021-12-24T08:16:33,2021-12-24T17:12:46,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",1
